paper,section,original_url,normalized_url,domain,extension,heuristica_1_matched,heuristica_1_score,heuristica_1_reason,heuristica_1_direct_extension,heuristica_1_candidate_dataset_links,heuristica_1_external_candidate_links_not_used,heuristica_1_page_context,heuristica_1_is_json_response,heuristica_2_matched,heuristica_2_score,heuristica_2_reason,heuristica_2_content_type,heuristica_2_content_disposition,heuristica_2_final_url,heuristica_2_final_extension,heuristica_2_signals,heuristica_3_matched,heuristica_3_score,heuristica_3_reason,heuristica_3_json_path,heuristica_3_dataset_like_url_count,heuristica_3_sample_dataset_like_urls,heuristica_3_dataset_name_count,heuristica_3_matched_dataset_name,heuristica_3_sample_dataset_names,heuristica_3_signals,heuristica_4_used,heuristica_4_matched,heuristica_4_confidence,heuristica_4_category,heuristica_4_reason,heuristica_4_evidence,heuristica_4_risk_of_false_positive,heuristica_4_signals,total_score,label,decision_reason
2105.03011v1.pdf,idno_doi,10.18653/v1/2020.acl-main.703,https://doi.org/10.18653/v1/2020.acl-main.703,doi.org,.703,False,0,no_relevant_dataset_download_link_found_in_page,.703,[],[],"{""matched"": false, ""score"": 1, ""text_context"": {""matched"": false, ""score"": 1, ""signals"": [""page_has_download_terms""], ""matched_terms"": [""download""], ""local_context_samples"": []}, ""json_context"": {""matched"": false, ""score"": 0, ""signals"": []}, ""ai_context"": {""used"": false, ""matched"": false, ""label"": """", ""score"": 0.0, ""reason"": ""disabled""}}",False,False,0,no_http_metadata_dataset_signal,text/html,,https://aclanthology.org/2020.acl-main.703/,,has_content_length,False,0,dataset_json_does_not_confirm_current_url,pdfs\2105.03011v1.dataset.json,0,[],21,,"[""BioAsq"", ""BioAsq benchmarks"", ""DrugBank"", ""NarrativeQA"", ""Natural Ques- tions"", ""Natural Ques-\\ntions"", ""NewsQA"", ""PubmedQA"", ""QASPER"", ""QASPER dataset"", ""QUASAR-S dataset"", ""Quasar-S"", ""TriviaQA"", ""TyDiQA"", ""WikiHop"", ""WikiQA"", ""Workers"", ""graduate stu- dents"", ""graduate stu-\\ndents"", ""human performance estimates""]",,False,False,0.0,not_used,disabled_or_not_needed,[],,,0,not_dataset,no_heuristic_matched
2105.03011v1.pdf,idno_doi,10.18653/v1/W18-5301,https://doi.org/10.18653/v1/W18-5301,doi.org,,False,0,no_relevant_dataset_download_link_found_in_page,,[],[],"{""matched"": false, ""score"": 1, ""text_context"": {""matched"": false, ""score"": 1, ""signals"": [""page_has_download_terms""], ""matched_terms"": [""download""], ""local_context_samples"": []}, ""json_context"": {""matched"": false, ""score"": 0, ""signals"": []}, ""ai_context"": {""used"": false, ""matched"": false, ""label"": """", ""score"": 0.0, ""reason"": ""disabled""}}",False,False,0,no_http_metadata_dataset_signal,text/html,,https://aclanthology.org/W18-5301/,,has_content_length,False,0,dataset_json_does_not_confirm_current_url,pdfs\2105.03011v1.dataset.json,0,[],21,,"[""BioAsq"", ""BioAsq benchmarks"", ""DrugBank"", ""NarrativeQA"", ""Natural Ques- tions"", ""Natural Ques-\\ntions"", ""NewsQA"", ""PubmedQA"", ""QASPER"", ""QASPER dataset"", ""QUASAR-S dataset"", ""Quasar-S"", ""TriviaQA"", ""TyDiQA"", ""WikiHop"", ""WikiQA"", ""Workers"", ""graduate stu- dents"", ""graduate stu-\\ndents"", ""human performance estimates""]",,False,False,0.0,not_used,disabled_or_not_needed,[],,,0,not_dataset,no_heuristic_matched
2105.03011v1.pdf,idno_doi,10.18653/v1/2020.emnlp-demos.17,https://doi.org/10.18653/v1/2020.emnlp-demos.17,doi.org,.17,False,0,no_relevant_dataset_download_link_found_in_page,.17,[],[],"{""matched"": false, ""score"": 2, ""text_context"": {""matched"": false, ""score"": 2, ""signals"": [""page_has_dataset_terms"", ""page_has_download_terms""], ""matched_terms"": [""annotation"", ""download""], ""local_context_samples"": []}, ""json_context"": {""matched"": false, ""score"": 0, ""signals"": []}, ""ai_context"": {""used"": false, ""matched"": false, ""label"": """", ""score"": 0.0, ""reason"": ""disabled""}}",False,False,0,no_http_metadata_dataset_signal,text/html,,https://aclanthology.org/2020.emnlp-demos.17/,,has_content_length,False,0,dataset_json_does_not_confirm_current_url,pdfs\2105.03011v1.dataset.json,0,[],21,,"[""BioAsq"", ""BioAsq benchmarks"", ""DrugBank"", ""NarrativeQA"", ""Natural Ques- tions"", ""Natural Ques-\\ntions"", ""NewsQA"", ""PubmedQA"", ""QASPER"", ""QASPER dataset"", ""QUASAR-S dataset"", ""Quasar-S"", ""TriviaQA"", ""TyDiQA"", ""WikiHop"", ""WikiQA"", ""Workers"", ""graduate stu- dents"", ""graduate stu-\\ndents"", ""human performance estimates""]",,False,False,0.0,not_used,disabled_or_not_needed,[],,,0,not_dataset,no_heuristic_matched
2105.03011v1.pdf,idno_doi,10.18653/v1/2020.bionlp-1.15,https://doi.org/10.18653/v1/2020.bionlp-1.15,doi.org,.15,False,0,no_relevant_dataset_download_link_found_in_page,.15,[],[],"{""matched"": false, ""score"": 3, ""text_context"": {""matched"": false, ""score"": 3, ""signals"": [""page_has_dataset_terms"", ""page_has_download_terms""], ""matched_terms"": [""available"", ""dataset"", ""download""], ""local_context_samples"": []}, ""json_context"": {""matched"": false, ""score"": 0, ""signals"": []}, ""ai_context"": {""used"": false, ""matched"": false, ""label"": """", ""score"": 0.0, ""reason"": ""disabled""}}",False,False,0,no_http_metadata_dataset_signal,text/html,,https://aclanthology.org/2020.bionlp-1.15/,,has_content_length,False,0,dataset_json_does_not_confirm_current_url,pdfs\2105.03011v1.dataset.json,0,[],21,,"[""BioAsq"", ""BioAsq benchmarks"", ""DrugBank"", ""NarrativeQA"", ""Natural Ques- tions"", ""Natural Ques-\\ntions"", ""NewsQA"", ""PubmedQA"", ""QASPER"", ""QASPER dataset"", ""QUASAR-S dataset"", ""Quasar-S"", ""TriviaQA"", ""TyDiQA"", ""WikiHop"", ""WikiQA"", ""Workers"", ""graduate stu- dents"", ""graduate stu-\\ndents"", ""human performance estimates""]",,False,False,0.0,not_used,disabled_or_not_needed,[],,,0,not_dataset,no_heuristic_matched
2105.03011v1.pdf,idno_doi,10.1162/tacl_a_00266,https://doi.org/10.1162/tacl_a_00266,doi.org,,False,0,no_relevant_dataset_download_link_found_in_page,,[],[],"{""matched"": false, ""score"": 0, ""text_context"": {""matched"": false, ""score"": 0, ""signals"": [], ""matched_terms"": [], ""local_context_samples"": []}, ""json_context"": {""matched"": false, ""score"": 0, ""signals"": []}, ""ai_context"": {""used"": false, ""matched"": false, ""label"": """", ""score"": 0.0, ""reason"": ""disabled""}}",False,False,0,no_http_metadata_dataset_signal,text/html,,https://direct.mit.edu/tacl/article/43511,,,False,0,dataset_json_does_not_confirm_current_url,pdfs\2105.03011v1.dataset.json,0,[],21,,"[""BioAsq"", ""BioAsq benchmarks"", ""DrugBank"", ""NarrativeQA"", ""Natural Ques- tions"", ""Natural Ques-\\ntions"", ""NewsQA"", ""PubmedQA"", ""QASPER"", ""QASPER dataset"", ""QUASAR-S dataset"", ""Quasar-S"", ""TriviaQA"", ""TyDiQA"", ""WikiHop"", ""WikiQA"", ""Workers"", ""graduate stu- dents"", ""graduate stu-\\ndents"", ""human performance estimates""]",,False,False,0.0,not_used,disabled_or_not_needed,[],,,0,not_dataset,no_heuristic_matched
2105.03011v1.pdf,idno_doi,10.18653/v1/W17-2623,https://doi.org/10.18653/v1/W17-2623,doi.org,,False,0,no_relevant_dataset_download_link_found_in_page,,[],[],"{""matched"": false, ""score"": 3, ""text_context"": {""matched"": false, ""score"": 3, ""signals"": [""page_has_dataset_terms"", ""page_has_download_terms""], ""matched_terms"": [""available"", ""dataset"", ""download""], ""local_context_samples"": []}, ""json_context"": {""matched"": false, ""score"": 0, ""signals"": []}, ""ai_context"": {""used"": false, ""matched"": false, ""label"": """", ""score"": 0.0, ""reason"": ""disabled""}}",False,False,0,no_http_metadata_dataset_signal,text/html,,https://aclanthology.org/W17-2623/,,has_content_length,False,0,dataset_json_does_not_confirm_current_url,pdfs\2105.03011v1.dataset.json,0,[],21,,"[""BioAsq"", ""BioAsq benchmarks"", ""DrugBank"", ""NarrativeQA"", ""Natural Ques- tions"", ""Natural Ques-\\ntions"", ""NewsQA"", ""PubmedQA"", ""QASPER"", ""QASPER dataset"", ""QUASAR-S dataset"", ""Quasar-S"", ""TriviaQA"", ""TyDiQA"", ""WikiHop"", ""WikiQA"", ""Workers"", ""graduate stu- dents"", ""graduate stu-\\ndents"", ""human performance estimates""]",,False,False,0.0,not_used,disabled_or_not_needed,[],,,0,not_dataset,no_heuristic_matched
2105.03011v1.pdf,idno_doi,10.18653/v1/D15-1237,https://doi.org/10.18653/v1/D15-1237,doi.org,,False,0,no_relevant_dataset_download_link_found_in_page,,[],[],"{""matched"": false, ""score"": 2, ""text_context"": {""matched"": false, ""score"": 2, ""signals"": [""page_has_dataset_terms"", ""page_has_download_terms""], ""matched_terms"": [""dataset"", ""download""], ""local_context_samples"": []}, ""json_context"": {""matched"": false, ""score"": 0, ""signals"": []}, ""ai_context"": {""used"": false, ""matched"": false, ""label"": """", ""score"": 0.0, ""reason"": ""disabled""}}",False,False,0,no_http_metadata_dataset_signal,text/html,,https://aclanthology.org/D15-1237/,,has_content_length,False,0,dataset_json_does_not_confirm_current_url,pdfs\2105.03011v1.dataset.json,0,[],21,,"[""BioAsq"", ""BioAsq benchmarks"", ""DrugBank"", ""NarrativeQA"", ""Natural Ques- tions"", ""Natural Ques-\\ntions"", ""NewsQA"", ""PubmedQA"", ""QASPER"", ""QASPER dataset"", ""QUASAR-S dataset"", ""Quasar-S"", ""TriviaQA"", ""TyDiQA"", ""WikiHop"", ""WikiQA"", ""Workers"", ""graduate stu- dents"", ""graduate stu-\\ndents"", ""human performance estimates""]",,False,False,0.0,not_used,disabled_or_not_needed,[],,,0,not_dataset,no_heuristic_matched
2105.03011v1.pdf,body,https://allenai.org/project/qasper.We,https://allenai.org/project/qasper.We,allenai.org,.we,False,0,no_relevant_dataset_download_link_found_in_page,.we,[],[],"{""matched"": false, ""score"": 0, ""text_context"": {""matched"": false, ""score"": 0, ""signals"": [], ""matched_terms"": []}, ""json_context"": {""matched"": false, ""score"": 0, ""signals"": []}, ""ai_context"": {""used"": false, ""matched"": false, ""label"": """", ""score"": 0.0, ""reason"": ""disabled""}}",False,False,0,no_http_metadata_dataset_signal,text/html,,https://allenai.org/project/qasper.We,.we,,True,4,dataset_json_confirms_current_url,pdfs\2105.03011v1.dataset.json,0,[],21,QASPER,"[""BioAsq"", ""BioAsq benchmarks"", ""DrugBank"", ""NarrativeQA"", ""Natural Ques- tions"", ""Natural Ques-\\ntions"", ""NewsQA"", ""PubmedQA"", ""QASPER"", ""QASPER dataset"", ""QUASAR-S dataset"", ""Quasar-S"", ""TriviaQA"", ""TyDiQA"", ""WikiHop"", ""WikiQA"", ""Workers"", ""graduate stu- dents"", ""graduate stu-\\ndents"", ""human performance estimates""]",dataset_name_from_json_appears_in_input_url,False,False,0.0,not_used,disabled_or_not_needed,[],,,4,dataset,heuristica_3
2105.03011v1.pdf,body,http://semanticscholar.org,http://semanticscholar.org,semanticscholar.org,,False,0,no_relevant_dataset_download_link_found_in_page,,[],[],"{""matched"": false, ""score"": 1, ""text_context"": {""matched"": false, ""score"": 1, ""signals"": [""page_has_download_terms""], ""matched_terms"": [""access""], ""local_context_samples"": []}, ""json_context"": {""matched"": false, ""score"": 0, ""signals"": []}, ""ai_context"": {""used"": false, ""matched"": false, ""label"": """", ""score"": 0.0, ""reason"": ""disabled""}}",False,False,0,no_http_metadata_dataset_signal,text/html,,https://www.semanticscholar.org/,,,False,0,dataset_json_does_not_confirm_current_url,pdfs\2105.03011v1.dataset.json,0,[],21,,"[""BioAsq"", ""BioAsq benchmarks"", ""DrugBank"", ""NarrativeQA"", ""Natural Ques- tions"", ""Natural Ques-\\ntions"", ""NewsQA"", ""PubmedQA"", ""QASPER"", ""QASPER dataset"", ""QUASAR-S dataset"", ""Quasar-S"", ""TriviaQA"", ""TyDiQA"", ""WikiHop"", ""WikiQA"", ""Workers"", ""graduate stu- dents"", ""graduate stu-\\ndents"", ""human performance estimates""]",,False,False,0.0,not_used,disabled_or_not_needed,[],,,0,not_dataset,no_heuristic_matched
2105.03011v1.pdf,body,https://www.upwork.com/Two,https://upwork.com/Two,upwork.com,,False,0,no_relevant_dataset_download_link_found_in_page,,[],[],"{""matched"": false, ""score"": 0, ""text_context"": {""matched"": false, ""score"": 0, ""signals"": [], ""matched_terms"": [], ""local_context_samples"": []}, ""json_context"": {""matched"": false, ""score"": 0, ""signals"": []}, ""ai_context"": {""used"": false, ""matched"": false, ""label"": """", ""score"": 0.0, ""reason"": ""disabled""}}",False,False,0,no_http_metadata_dataset_signal,text/html,,https://www.upwork.com/Two,,,False,0,dataset_json_does_not_confirm_current_url,pdfs\2105.03011v1.dataset.json,0,[],21,,"[""BioAsq"", ""BioAsq benchmarks"", ""DrugBank"", ""NarrativeQA"", ""Natural Ques- tions"", ""Natural Ques-\\ntions"", ""NewsQA"", ""PubmedQA"", ""QASPER"", ""QASPER dataset"", ""QUASAR-S dataset"", ""Quasar-S"", ""TriviaQA"", ""TyDiQA"", ""WikiHop"", ""WikiQA"", ""Workers"", ""graduate stu- dents"", ""graduate stu-\\ndents"", ""human performance estimates""]",,False,False,0.0,not_used,disabled_or_not_needed,[],,,0,not_dataset,no_heuristic_matched
2105.03011v1.pdf,body,https://paperswithcode.com/task/question-answering,https://paperswithcode.com/task/question-answering,paperswithcode.com,,False,0,no_relevant_dataset_download_link_found_in_page,,[],[],"{""matched"": false, ""score"": 3, ""text_context"": {""matched"": false, ""score"": 3, ""signals"": [""page_has_dataset_terms""], ""matched_terms"": [""benchmark"", ""dataset"", ""datasets""], ""local_context_samples"": []}, ""json_context"": {""matched"": false, ""score"": 0, ""signals"": []}, ""ai_context"": {""used"": false, ""matched"": false, ""label"": """", ""score"": 0.0, ""reason"": ""disabled""}}",False,False,0,no_http_metadata_dataset_signal,text/html,,https://huggingface.co/papers/trending,,has_content_length,False,0,dataset_json_does_not_confirm_current_url,pdfs\2105.03011v1.dataset.json,0,[],21,,"[""BioAsq"", ""BioAsq benchmarks"", ""DrugBank"", ""NarrativeQA"", ""Natural Ques- tions"", ""Natural Ques-\\ntions"", ""NewsQA"", ""PubmedQA"", ""QASPER"", ""QASPER dataset"", ""QUASAR-S dataset"", ""Quasar-S"", ""TriviaQA"", ""TyDiQA"", ""WikiHop"", ""WikiQA"", ""Workers"", ""graduate stu- dents"", ""graduate stu-\\ndents"", ""human performance estimates""]",,False,False,0.0,not_used,disabled_or_not_needed,[],,,0,not_dataset,no_heuristic_matched
2105.03011v1.pdf,note,https://www.upwork.com/,https://upwork.com/,upwork.com,,False,0,no_relevant_dataset_download_link_found_in_page,,[],[],"{""matched"": true, ""score"": 5, ""text_context"": {""matched"": true, ""score"": 5, ""signals"": [""page_has_dataset_terms"", ""page_has_download_terms""], ""matched_terms"": [""access"", ""annotation"", ""dataset"", ""datasets"", ""download"", ""features""], ""local_context_samples"": []}, ""json_context"": {""matched"": false, ""score"": 0, ""signals"": []}, ""ai_context"": {""used"": false, ""matched"": false, ""label"": """", ""score"": 0.0, ""reason"": ""disabled""}}",False,False,0,no_http_metadata_dataset_signal,text/html,,https://www.upwork.com/,,,False,0,dataset_json_does_not_confirm_current_url,pdfs\2105.03011v1.dataset.json,0,[],21,,"[""BioAsq"", ""BioAsq benchmarks"", ""DrugBank"", ""NarrativeQA"", ""Natural Ques- tions"", ""Natural Ques-\\ntions"", ""NewsQA"", ""PubmedQA"", ""QASPER"", ""QASPER dataset"", ""QUASAR-S dataset"", ""Quasar-S"", ""TriviaQA"", ""TyDiQA"", ""WikiHop"", ""WikiQA"", ""Workers"", ""graduate stu- dents"", ""graduate stu-\\ndents"", ""human performance estimates""]",,False,False,0.0,not_used,disabled_or_not_needed,[],,,0,not_dataset,no_heuristic_matched
2106.04463v3.pdf,target,https://doi.org/10.7303/syn26376615,https://doi.org/10.7303/syn26376615,doi.org,,False,0,no_relevant_dataset_download_link_found_in_page,,[],[],"{""matched"": false, ""score"": 0, ""text_context"": {""matched"": false, ""score"": 0, ""signals"": [], ""matched_terms"": [], ""local_context_samples"": []}, ""json_context"": {""matched"": false, ""score"": 0, ""signals"": []}, ""ai_context"": {""used"": false, ""matched"": false, ""label"": """", ""score"": 0.0, ""reason"": ""disabled""}}",False,False,0,no_http_metadata_dataset_signal,text/html,,https://www.synapse.org/#!Synapse:syn26376615,,,False,0,dataset_json_does_not_confirm_current_url,pdfs\2106.04463v3.dataset.json,0,[],18,,"[""Atlas of GI Endoscope"", ""DeepLabV"", ""El salvador atlas"", ""EndoCV"", ""PSPNet encoder"", ""PolypGen"", ""PolypGen data"", ""PolypGen dataset"", ""Pyramid Scene Parsing Network"", ""ResNetUNet"", ""image samples"", ""patient videos"", ""polyp samples"", ""polypGen dataset"", ""segmentation performances"", ""sequence dataset"", ""sequences"", ""videos""]",,False,False,0.0,not_used,disabled_or_not_needed,[],,,0,not_dataset,no_heuristic_matched
2106.04463v3.pdf,target,http://www.pascal-network.org/challenges/VOC/voc2012/workshop/index.html,http://pascal-network.org/challenges/VOC/voc2012/workshop/index.html,pascal-network.org,.html,False,0,no_relevant_dataset_download_link_found_in_page,.html,[],[],"{""matched"": false, ""score"": 0, ""text_context"": {""matched"": false, ""score"": 0, ""signals"": [], ""matched_terms"": [], ""local_context_samples"": []}, ""json_context"": {""matched"": false, ""score"": 0, ""signals"": []}, ""ai_context"": {""used"": false, ""matched"": false, ""label"": """", ""score"": 0.0, ""reason"": ""disabled""}}",False,False,0,no_http_metadata_dataset_signal,text/html,,http://www.pascal-network.org,,,True,4,dataset_json_confirms_current_url,pdfs\2106.04463v3.dataset.json,0,[],18,Pyramid Scene Parsing Network,"[""Atlas of GI Endoscope"", ""DeepLabV"", ""El salvador atlas"", ""EndoCV"", ""PSPNet encoder"", ""PolypGen"", ""PolypGen data"", ""PolypGen dataset"", ""Pyramid Scene Parsing Network"", ""ResNetUNet"", ""image samples"", ""patient videos"", ""polyp samples"", ""polypGen dataset"", ""segmentation performances"", ""sequence dataset"", ""sequences"", ""videos""]",dataset_name_from_json_appears_in_input_url,False,False,0.0,not_used,disabled_or_not_needed,[],,,4,dataset,heuristica_3
2106.04463v3.pdf,idno_doi,10.1016/S0140-6736(13)61649-9,https://doi.org/10.1016/S0140-6736(13)61649-9,doi.org,,False,0,no_relevant_dataset_download_link_found_in_page,,[],[],"{""matched"": false, ""score"": 0, ""text_context"": {""matched"": false, ""score"": 0, ""signals"": [], ""matched_terms"": [], ""local_context_samples"": []}, ""json_context"": {""matched"": false, ""score"": 0, ""signals"": []}, ""ai_context"": {""used"": false, ""matched"": false, ""label"": """", ""score"": 0.0, ""reason"": ""disabled""}}",False,False,0,no_http_metadata_dataset_signal,text/html,,https://linkinghub.elsevier.com/retrieve/pii/S0140673613616499,,has_content_length,False,0,dataset_json_does_not_confirm_current_url,pdfs\2106.04463v3.dataset.json,0,[],18,,"[""Atlas of GI Endoscope"", ""DeepLabV"", ""El salvador atlas"", ""EndoCV"", ""PSPNet encoder"", ""PolypGen"", ""PolypGen data"", ""PolypGen dataset"", ""Pyramid Scene Parsing Network"", ""ResNetUNet"", ""image samples"", ""patient videos"", ""polyp samples"", ""polypGen dataset"", ""segmentation performances"", ""sequence dataset"", ""sequences"", ""videos""]",,False,False,0.0,not_used,disabled_or_not_needed,[],,,0,not_dataset,no_heuristic_matched
2106.04463v3.pdf,idno_doi,10.1053/j.gastro.2019.01.260,https://doi.org/10.1053/j.gastro.2019.01.260,doi.org,.260,False,0,no_relevant_dataset_download_link_found_in_page,.260,[],[],"{""matched"": false, ""score"": 0, ""text_context"": {""matched"": false, ""score"": 0, ""signals"": [], ""matched_terms"": [], ""local_context_samples"": []}, ""json_context"": {""matched"": false, ""score"": 0, ""signals"": []}, ""ai_context"": {""used"": false, ""matched"": false, ""label"": """", ""score"": 0.0, ""reason"": ""disabled""}}",False,False,0,no_http_metadata_dataset_signal,text/html,,https://linkinghub.elsevier.com/retrieve/pii/S0016508519303609,,has_content_length,False,0,dataset_json_does_not_confirm_current_url,pdfs\2106.04463v3.dataset.json,0,[],18,,"[""Atlas of GI Endoscope"", ""DeepLabV"", ""El salvador atlas"", ""EndoCV"", ""PSPNet encoder"", ""PolypGen"", ""PolypGen data"", ""PolypGen dataset"", ""Pyramid Scene Parsing Network"", ""ResNetUNet"", ""image samples"", ""patient videos"", ""polyp samples"", ""polypGen dataset"", ""segmentation performances"", ""sequence dataset"", ""sequences"", ""videos""]",,False,False,0.0,not_used,disabled_or_not_needed,[],,,0,not_dataset,no_heuristic_matched
2106.04463v3.pdf,idno_doi,10.1001/archsurg.1988.01400320112031,https://doi.org/10.1001/archsurg.1988.01400320112031,doi.org,.01400320112031,False,0,no_relevant_dataset_download_link_found_in_page,.01400320112031,[],[],"{""matched"": false, ""score"": 0, ""text_context"": {""matched"": false, ""score"": 0, ""signals"": [], ""matched_terms"": [], ""local_context_samples"": []}, ""json_context"": {""matched"": false, ""score"": 0, ""signals"": []}, ""ai_context"": {""used"": false, ""matched"": false, ""label"": """", ""score"": 0.0, ""reason"": ""disabled""}}",False,False,0,no_http_metadata_dataset_signal,text/html,,https://jamanetwork.com/article.aspx?doi=10.1001/archsurg.1988.01400320112031,.aspx,,False,0,dataset_json_does_not_confirm_current_url,pdfs\2106.04463v3.dataset.json,0,[],18,,"[""Atlas of GI Endoscope"", ""DeepLabV"", ""El salvador atlas"", ""EndoCV"", ""PSPNet encoder"", ""PolypGen"", ""PolypGen data"", ""PolypGen dataset"", ""Pyramid Scene Parsing Network"", ""ResNetUNet"", ""image samples"", ""patient videos"", ""polyp samples"", ""polypGen dataset"", ""segmentation performances"", ""sequence dataset"", ""sequences"", ""videos""]",,False,False,0.0,not_used,disabled_or_not_needed,[],,,0,not_dataset,no_heuristic_matched
2106.04463v3.pdf,idno_doi,10.1016/j.media.2021.102002,https://doi.org/10.1016/j.media.2021.102002,doi.org,.102002,False,0,no_relevant_dataset_download_link_found_in_page,.102002,[],[],"{""matched"": false, ""score"": 0, ""text_context"": {""matched"": false, ""score"": 0, ""signals"": [], ""matched_terms"": [], ""local_context_samples"": []}, ""json_context"": {""matched"": false, ""score"": 0, ""signals"": []}, ""ai_context"": {""used"": false, ""matched"": false, ""label"": """", ""score"": 0.0, ""reason"": ""disabled""}}",False,False,0,no_http_metadata_dataset_signal,text/html,,https://linkinghub.elsevier.com/retrieve/pii/S1361841521000487,,has_content_length,False,0,dataset_json_does_not_confirm_current_url,pdfs\2106.04463v3.dataset.json,0,[],18,,"[""Atlas of GI Endoscope"", ""DeepLabV"", ""El salvador atlas"", ""EndoCV"", ""PSPNet encoder"", ""PolypGen"", ""PolypGen data"", ""PolypGen dataset"", ""Pyramid Scene Parsing Network"", ""ResNetUNet"", ""image samples"", ""patient videos"", ""polyp samples"", ""polypGen dataset"", ""segmentation performances"", ""sequence dataset"", ""sequences"", ""videos""]",,False,False,0.0,not_used,disabled_or_not_needed,[],,,0,not_dataset,no_heuristic_matched
2106.04463v3.pdf,idno_doi,10.2196/26151,https://doi.org/10.2196/26151,doi.org,,False,0,no_relevant_dataset_download_link_found_in_page,,[],[],"{""matched"": true, ""score"": 5, ""text_context"": {""matched"": true, ""score"": 5, ""signals"": [""page_has_dataset_terms"", ""page_has_download_terms""], ""matched_terms"": [""access"", ""annotation"", ""available"", ""available at"", ""data set"", ""data sets"", ""database"", ""dataset"", ""datasets"", ""download"", ""labels"", ""training data"", ""validation data""], ""local_context_samples"": []}, ""json_context"": {""matched"": false, ""score"": 0, ""signals"": []}, ""ai_context"": {""used"": false, ""matched"": false, ""label"": """", ""score"": 0.0, ""reason"": ""disabled""}}",False,False,0,no_http_metadata_dataset_signal,text/html,,https://www.jmir.org/2021/7/e26151,,has_content_length,False,0,dataset_json_does_not_confirm_current_url,pdfs\2106.04463v3.dataset.json,0,[],18,,"[""Atlas of GI Endoscope"", ""DeepLabV"", ""El salvador atlas"", ""EndoCV"", ""PSPNet encoder"", ""PolypGen"", ""PolypGen data"", ""PolypGen dataset"", ""Pyramid Scene Parsing Network"", ""ResNetUNet"", ""image samples"", ""patient videos"", ""polyp samples"", ""polypGen dataset"", ""segmentation performances"", ""sequence dataset"", ""sequences"", ""videos""]",,False,False,0.0,not_used,disabled_or_not_needed,[],,,0,not_dataset,no_heuristic_matched
2106.04463v3.pdf,idno_doi,10.1038/s41598-020-59413-5,https://doi.org/10.1038/s41598-020-59413-5,doi.org,,False,0,no_relevant_dataset_download_link_found_in_page,,[],[],"{""matched"": true, ""score"": 5, ""text_context"": {""matched"": true, ""score"": 5, ""signals"": [""page_has_dataset_terms"", ""page_has_download_terms""], ""matched_terms"": [""access"", ""annotation"", ""annotations"", ""available"", ""benchmark"", ""data set"", ""data sets"", ""dataset"", ""datasets"", ""download"", ""features"", ""instances"", ""labels""], ""local_context_samples"": []}, ""json_context"": {""matched"": false, ""score"": 0, ""signals"": []}, ""ai_context"": {""used"": false, ""matched"": false, ""label"": """", ""score"": 0.0, ""reason"": ""disabled""}}",False,False,0,no_http_metadata_dataset_signal,text/html,,https://www.nature.com/articles/s41598-020-59413-5,,,False,0,dataset_json_does_not_confirm_current_url,pdfs\2106.04463v3.dataset.json,0,[],18,,"[""Atlas of GI Endoscope"", ""DeepLabV"", ""El salvador atlas"", ""EndoCV"", ""PSPNet encoder"", ""PolypGen"", ""PolypGen data"", ""PolypGen dataset"", ""Pyramid Scene Parsing Network"", ""ResNetUNet"", ""image samples"", ""patient videos"", ""polyp samples"", ""polypGen dataset"", ""segmentation performances"", ""sequence dataset"", ""sequences"", ""videos""]",,False,False,0.0,not_used,disabled_or_not_needed,[],,,0,not_dataset,no_heuristic_matched
2106.04463v3.pdf,body,https://labelbox.com,https://labelbox.com,labelbox.com,,False,0,no_relevant_dataset_download_link_found_in_page,,[],[],"{""matched"": true, ""score"": 4, ""text_context"": {""matched"": true, ""score"": 4, ""signals"": [""page_has_dataset_terms"", ""page_has_download_terms""], ""matched_terms"": [""access"", ""annotation"", ""annotations"", ""benchmark"", ""dataset"", ""datasets""], ""local_context_samples"": []}, ""json_context"": {""matched"": false, ""score"": 0, ""signals"": []}, ""ai_context"": {""used"": false, ""matched"": false, ""label"": """", ""score"": 0.0, ""reason"": ""disabled""}}",False,False,0,no_http_metadata_dataset_signal,text/html,inline,https://labelbox.com/,,,False,0,dataset_json_does_not_confirm_current_url,pdfs\2106.04463v3.dataset.json,0,[],18,,"[""Atlas of GI Endoscope"", ""DeepLabV"", ""El salvador atlas"", ""EndoCV"", ""PSPNet encoder"", ""PolypGen"", ""PolypGen data"", ""PolypGen dataset"", ""Pyramid Scene Parsing Network"", ""ResNetUNet"", ""image samples"", ""patient videos"", ""polyp samples"", ""polypGen dataset"", ""segmentation performances"", ""sequence dataset"", ""sequences"", ""videos""]",,False,False,0.0,not_used,disabled_or_not_needed,[],,,0,not_dataset,no_heuristic_matched
